MA0472.2 EGR2	Cluster_381
MA0162.5 EGR1	Cluster_381
MA0732.2 EGR3	Cluster_381
MA0733.2 EGR4	Cluster_381
MA1650.2 ZBTB14	Cluster_382
MA1516.2 KLF3	Cluster_383
MA1599.2 ZNF682	Cluster_384
MA0741.1 KLF16	Cluster_385
MA1512.2 KLF11	Cluster_385
MA1517.2 KLF6	Cluster_385
MA0746.3 SP3	Cluster_385
MA0747.2 SP8	Cluster_385
MA1564.2 SP9	Cluster_385
MA1107.3 KLF9	Cluster_386
MA1961.2 PATZ1	Cluster_387
MA1653.2 ZNF148	Cluster_387
MA1630.3 ZNF281	Cluster_387
MA0079.5 SP1	Cluster_388
MA0516.3 SP2	Cluster_388
MA0685.2 SP4	Cluster_388
MA0740.2 KLF14	Cluster_388
MA0742.2 KLF12	Cluster_388
MA1511.2 KLF10	Cluster_388
MA0493.3 KLF1	Cluster_388
MA1513.2 KLF15	Cluster_388
MA1515.2 KLF2	Cluster_388
MA0039.5 KLF4	Cluster_388
MA1959.2 KLF7	Cluster_388
MA0599.1 KLF5	Cluster_389
MA0660.1 MEF2B	Cluster_39
MA0773.1 MEF2D	Cluster_39
MA0052.5 MEF2A	Cluster_39
MA0497.2 MEF2C	Cluster_39
MA1522.2 MAZ	Cluster_390
MA0753.3 ZNF740	Cluster_391
MA1627.2 Wt1	Cluster_391
MA2328.1 ZBED4	Cluster_392
MA1965.2 SP5	Cluster_393
MA0528.3 ZNF263	Cluster_393
MA1578.2 VEZF1	Cluster_394
MA0471.3 E2F6	Cluster_395
MA0865.3 E2F8	Cluster_395
MA1122.2 TFDP1	Cluster_395
MA0748.3 YY2	Cluster_396
MA1654.2 ZNF16	Cluster_397
MA1977.2 ZNF324	Cluster_398
MA1589.2 ZNF140	Cluster_399
MA0657.2 KLF13	Cluster_4
MA2101.1 ZNF677	Cluster_40
MA1719.2 ZNF816	Cluster_400
MA1514.2 KLF17	Cluster_401
MA1600.2 ZNF684	Cluster_402
MA1597.1 ZNF528	Cluster_403
MA1973.2 ZKSCAN3	Cluster_404
MA0073.2 RREB1	Cluster_405
MA0149.1 EWSR1-FLI1	Cluster_406
MA1723.2 PRDM9	Cluster_407
MA1722.2 ZSCAN31	Cluster_408
MA0140.3 GATA1::TAL1	Cluster_409
MA2333.1 ZNF35	Cluster_41
MA1983.2 ZNF582	Cluster_410
MA1594.1 ZNF382	Cluster_411
MA1573.2 Thap11	Cluster_412
MA0138.3 REST	Cluster_413
MA0602.2 Arid5a	Cluster_42
MA0043.4 HLF	Cluster_43
MA0025.3 NFIL3	Cluster_43
MA0836.3 CEBPD	Cluster_44
MA0833.3 ATF4	Cluster_45
MA1636.2 CEBPG	Cluster_45
MA0838.1 CEBPG	Cluster_46
MA0102.5 CEBPA	Cluster_46
MA0466.4 CEBPB	Cluster_46
MA0837.3 CEBPE	Cluster_46
MA0142.1 Pou5f1::Sox2	Cluster_47
MA1962.1 POU2F1::SOX2	Cluster_47
MA1115.2 POU5F1	Cluster_48
MA0619.2 LIN54	Cluster_49
MA1718.1 ZNF8	Cluster_5
MA0789.1 POU3F4	Cluster_50
MA0792.1 POU5F1B	Cluster_50
MA0785.2 POU2F1	Cluster_50
MA0627.3 POU2F3	Cluster_50
MA0786.2 POU3F1	Cluster_50
MA0787.1 POU3F2	Cluster_51
MA0788.1 POU3F3	Cluster_51
MA0784.3 POU1F1	Cluster_51
MA0507.3 POU2F2	Cluster_51
MA0101.1 REL	Cluster_52
MA0107.1 RELA	Cluster_52
MA0105.4 NFKB1	Cluster_53
MA0778.2 NFKB2	Cluster_53
MA0019.2 Ddit3::Cebpa	Cluster_54
MA0682.3 PITX1	Cluster_55
MA0648.2 GSC	Cluster_55
MA0891.2 GSC2	Cluster_55
MA0711.2 OTX1	Cluster_55
MA0714.2 PITX3	Cluster_55
MA0719.2 RHOXF1	Cluster_55
MA0467.3 Crx	Cluster_55
MA1547.2 PITX2	Cluster_56
MA0712.3 OTX2	Cluster_56
MA1480.2 DPRX	Cluster_57
MA0883.2 Dmbx1	Cluster_58
MA0479.2 FOXH1	Cluster_59
MA0056.3 MZF1	Cluster_59
MA2331.1 ZNF157	Cluster_6
MA1117.2 RELB	Cluster_60
MA0130.1 ZNF354C	Cluster_61
MA0153.2 HNF1B	Cluster_62
MA0046.3 HNF1A	Cluster_62
MA0790.2 POU4F1	Cluster_63
MA0791.2 POU4F3	Cluster_63
MA0683.2 POU4F2	Cluster_64
MA0135.2 Lhx3	Cluster_65
MA1124.1 ZNF24	Cluster_66
MA0897.2 Hmx2	Cluster_67
MA1639.2 MEIS1	Cluster_68
MA1640.2 MEIS2	Cluster_68
MA1113.3 PBX2	Cluster_68
MA0070.2 PBX1	Cluster_69
MA0525.2 TP63	Cluster_7
MA0040.2 Foxq1	Cluster_70
MA1974.2 ZNF211	Cluster_71
MA1471.2 BARX2	Cluster_72
MA1544.2 OVOL1	Cluster_73
MA1545.2 OVOL2	Cluster_74
MA0754.3 CUX1	Cluster_75
MA0755.2 CUX2	Cluster_75
MA0756.3 ONECUT2	Cluster_76
MA0679.3 ONECUT1	Cluster_77
MA0780.1 PAX3	Cluster_78
MA0680.3 Pax7	Cluster_78
MA2102.1 ZBTB17	Cluster_79
MA0106.3 TP53	Cluster_8
MA0757.2 ONECUT3	Cluster_80
MA0468.1 DUX4	Cluster_81
MA0713.1 PHOX2A	Cluster_81
MA0715.1 PROP1	Cluster_81
MA0681.3 PHOX2B	Cluster_82
MA0884.2 DUXA	Cluster_83
MA0611.3 Dux	Cluster_84
MA1523.2 MSANTD3	Cluster_85
MA1645.2 NKX2-2	Cluster_85
MA0063.3 NKX2-5	Cluster_85
MA0914.2 ISL2	Cluster_86
MA0124.3 Nkx3-1	Cluster_86
MA0672.2 NKX2-3	Cluster_87
MA2003.2 NKX2-4	Cluster_87
MA0673.2 NKX2-8	Cluster_87
MA1994.2 Nkx2-1	Cluster_87
MA0122.4 Nkx3-2	Cluster_88
MA0060.4 NFYA	Cluster_89
MA1644.2 NFYC	Cluster_89
MA0861.2 TP73	Cluster_9
MA2339.1 Nanog	Cluster_90
MA0502.3 NFYB	Cluster_91
MA0853.2 Alx4	Cluster_92
MA0874.2 Arx	Cluster_92
MA1518.3 Lhx1	Cluster_93
MA0724.1 VENTX	Cluster_94
MA1608.2 Isl1	Cluster_95
MA1530.2 NKX6-3	Cluster_96
MA1549.2 POU6F1	Cluster_97
MA0793.2 POU6F2	Cluster_98
MA0068.2 PAX4	Cluster_99
MA0621.2 mix-a	Cluster_99
MA1463.2 ARGFX	Cluster_99
MA0642.3 EN2	Cluster_99
MA0644.3 ESX1	Cluster_99
MA0889.2 GBX1	Cluster_99
MA0618.2 LBX1	Cluster_99
MA0658.2 LHX6	Cluster_99
MA0701.3 LHX9	Cluster_99
MA0702.3 LMX1A	Cluster_99
MA0703.3 LMX1B	Cluster_99
MA0674.2 NKX6-1	Cluster_99
MA0710.2 NOTO	Cluster_99
MA0075.4 PRRX2	Cluster_99
MA0722.2 VAX1	Cluster_99
MA0725.2 VSX1	Cluster_99
MA0726.2 VSX2	Cluster_99
MA0854.2 Alx1	Cluster_99
